id,s_qq_first,qq_len,wechat_is_phone,alipay_is_phone,wechat_is_email,alipay_is_email,has_first_tel,has_second_tel,has_third_tel,baidu_phone_title_times,baidu_phone_content_times,baidu_phone_page_times,baidu_phone_pages_count,baidu_first_tel_title_times,baidu_first_tel_content_times,baidu_first_tel_page_times,baidu_first_tel_pages_count,baidu_second_tel_title_times,baidu_second_tel_content_times,baidu_second_tel_page_times,baidu_second_tel_pages_count,has_baidu_phone_user_mark_times,has_baidu_first_tel_user_mark_times,has_baidu_second_tel_user_mark_times,baidu_phone_title_page_times_odds,baidu_phone_content_page_times_odds,baidu_phone_title_times_page_counts_odds,baidu_phone_content_times_page_counts_odds,baidu_phone_page_times_counts_odds,baidu_first_tel_title_page_odds,baidu_first_tel_content_page_odds,baidu_first_tel_title_times_page_counts_odds,baidu_first_tel_content_times_page_counts_odds,baidu_first_tel_page_times_counts_odds,baidu_second_tel_title_page_odds,baidu_second_tel_content_page_odds,baidu_second_tel_title_times_page_counts_odds,baidu_second_tel_content_times_page_counts_odds,baidu_second_tel_page_times_counts_odds
177703,c_2,c_10.0,0,1,0,0,1,1,0,1,7,8,1,1.0,6.0,7.0,4.0,1.0,9.0,10.0,1.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.14285714285714285,0.8571428571428571,0.25,1.5,1.75,0.1,0.9,1.0,9.0,10.0
177705,c_7,c_8.0,1,1,0,0,1,1,0,1,4,5,2,1.0,6.0,7.0,2.0,1.0,9.0,10.0,2.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1,0.9,0.5,4.5,5.0
177708,c_1,c_10.0,0,1,0,0,1,1,0,1,8,9,2,1.0,8.0,9.0,2.0,1.0,9.0,10.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1,0.9,0.5,4.5,5.0
177711,c_6,c_9.0,1,1,0,0,1,1,0,1,6,7,1,1.0,8.0,9.0,2.0,1.0,4.0,5.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.2,0.8,0.5,2.0,2.5
177724,c_5,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,3.0,4.0,2.0,1.0,6.0,7.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.25,0.75,0.5,1.5,2.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
177725,c_4,c_9.0,0,0,0,1,1,1,0,1,7,8,2,0.0,4.0,4.0,1.0,1.0,6.0,7.0,1.0,0,1,0,0.125,0.875,0.5,3.5,4.0,0.0,1.0,0.0,4.0,4.0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0
177728,c_9,c_9.0,0,0,0,0,1,1,0,1,1,2,1,1.0,8.0,9.0,2.0,1.0,9.0,10.0,3.0,0,0,0,0.5,0.5,1.0,1.0,2.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335
177729,c_4,c_8.0,1,1,0,0,1,1,0,1,6,7,2,1.0,6.0,7.0,3.0,1.0,3.0,4.0,1.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.25,0.75,1.0,3.0,4.0
177730,c_7,c_9.0,1,1,0,0,1,1,0,1,8,9,2,1.0,0.0,1.0,1.0,1.0,5.0,6.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,1.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
177733,c_1,c_0.0,1,1,0,0,1,1,0,1,7,8,2,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,0,0,0,0.125,0.875,0.5,3.5,4.0,1.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0
177740,c_1,c_10.0,1,1,0,0,1,1,0,1,2,3,2,1.0,7.0,8.0,2.0,1.0,2.0,3.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.125,0.875,0.5,3.5,4.0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0
177745,c_7,c_9.0,0,0,0,1,1,1,0,1,7,8,2,1.0,9.0,10.0,2.0,1.0,5.0,6.0,1.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.1,0.9,0.5,4.5,5.0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0
177747,c_3,c_9.0,1,1,0,0,1,1,0,1,4,5,3,1.0,6.0,7.0,3.0,1.0,6.0,7.0,2.0,0,0,0,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
177748,c_1,c_9.0,1,0,0,1,1,1,0,0,4,4,1,1.0,9.0,10.0,1.0,1.0,2.0,3.0,1.0,1,0,0,0.0,1.0,0.0,4.0,4.0,0.1,0.9,1.0,9.0,10.0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0
177749,c_1,c_10.0,0,0,0,1,1,1,0,1,3,4,3,1.0,4.0,5.0,2.0,1.0,2.0,3.0,4.0,0,0,0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.2,0.8,0.5,2.0,2.5,0.3333333333333333,0.6666666666666666,0.25,0.5,0.75
177750,c_1,c_10.0,1,1,0,0,1,1,0,1,2,3,1,1.0,4.0,5.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.2,0.8,0.5,2.0,2.5,1.0,0.0,1.0,0.0,1.0
177752,c_1,c_8.0,1,0,0,1,1,1,0,1,3,4,2,1.0,8.0,9.0,2.0,1.0,3.0,4.0,1.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.25,0.75,1.0,3.0,4.0
177753,c_4,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,8.0,9.0,1.0,1.0,5.0,6.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
177756,c_2,c_10.0,0,0,0,0,1,1,0,1,6,7,1,1.0,7.0,8.0,2.0,1.0,7.0,8.0,1.0,0,0,0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.125,0.875,0.5,3.5,4.0,0.125,0.875,1.0,7.0,8.0
177757,c_1,c_10.0,0,0,0,0,1,1,0,1,4,5,1,1.0,8.0,9.0,1.0,0.0,1.0,1.0,3.0,0,0,1,0.2,0.8,1.0,4.0,5.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333
177758,c_4,c_9.0,1,1,0,0,1,1,0,1,4,5,2,1.0,9.0,10.0,2.0,1.0,8.0,9.0,2.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.1,0.9,0.5,4.5,5.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
177759,c_1,c_10.0,1,1,0,0,1,1,0,1,7,8,1,1.0,6.0,7.0,2.0,1.0,2.0,3.0,1.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0
177763,c_3,c_9.0,1,1,0,0,1,1,0,1,2,3,1,1.0,2.0,3.0,1.0,1.0,5.0,6.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0
177765,c_1,c_10.0,1,1,0,0,1,1,0,1,6,7,1,1.0,2.0,3.0,2.0,1.0,5.0,6.0,1.0,0,0,0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0
177766,c_2,c_9.0,0,0,0,0,1,1,0,1,8,9,2,1.0,6.0,7.0,1.0,1.0,7.0,8.0,4.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.125,0.875,0.25,1.75,2.0
177767,c_9,c_9.0,0,1,0,0,1,1,0,1,3,4,2,1.0,6.0,7.0,1.0,1.0,8.0,9.0,1.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0
177768,c_2,c_10.0,1,1,0,0,1,1,0,1,7,8,2,1.0,8.0,9.0,3.0,1.0,6.0,7.0,3.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
177769,c_5,c_9.0,1,1,0,0,1,1,0,1,2,3,1,1.0,7.0,8.0,2.0,1.0,3.0,4.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.125,0.875,0.5,3.5,4.0,0.25,0.75,1.0,3.0,4.0
177772,c_3,c_9.0,0,1,1,0,1,1,0,1,8,9,1,1.0,3.0,4.0,2.0,1.0,4.0,5.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.25,0.75,0.5,1.5,2.0,0.2,0.8,0.5,2.0,2.5
177773,c_4,c_9.0,1,1,0,0,1,1,0,1,5,6,2,1.0,7.0,8.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.5,3.5,4.0
177776,c_5,c_9.0,1,1,0,0,1,1,0,1,9,10,2,1.0,1.0,2.0,1.0,1.0,9.0,10.0,1.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.5,0.5,1.0,1.0,2.0,0.1,0.9,1.0,9.0,10.0
177782,c_5,c_9.0,0,1,0,0,1,1,0,1,1,2,1,1.0,2.0,3.0,1.0,1.0,7.0,8.0,2.0,0,0,0,0.5,0.5,1.0,1.0,2.0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.125,0.875,0.5,3.5,4.0
177783,c_7,c_9.0,0,1,0,0,1,1,0,1,3,4,2,1.0,5.0,6.0,1.0,1.0,3.0,4.0,3.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333
177784,c_8,c_9.0,0,1,0,0,1,1,0,1,6,7,3,1.0,8.0,9.0,1.0,1.0,6.0,7.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
177785,c_1,c_10.0,0,1,0,0,1,1,0,1,8,9,2,1.0,5.0,6.0,1.0,1.0,4.0,5.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667
177787,c_4,c_9.0,1,1,0,0,1,1,0,1,2,3,2,1.0,8.0,9.0,3.0,1.0,7.0,8.0,3.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
177790,c_3,c_9.0,0,0,0,1,1,1,0,1,2,3,1,1.0,1.0,2.0,2.0,0.0,9.0,9.0,3.0,0,0,1,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,3.0,3.0
177798,c_1,c_9.0,0,1,0,0,1,1,0,1,3,4,1,1.0,8.0,9.0,2.0,1.0,4.0,5.0,1.0,0,0,0,0.25,0.75,1.0,3.0,4.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.2,0.8,1.0,4.0,5.0
177803,c_1,c_10.0,1,1,0,0,1,1,0,1,3,4,2,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.3333333333333333,0.6666666666666666,0.25,0.5,0.75,0.5,0.5,0.5,0.5,1.0
177813,c_3,c_9.0,0,1,0,0,1,1,0,1,1,2,1,1.0,9.0,10.0,2.0,0.0,7.0,7.0,2.0,0,0,1,0.5,0.5,1.0,1.0,2.0,0.1,0.9,0.5,4.5,5.0,0.0,1.0,0.0,3.5,3.5
177817,c_1,c_10.0,0,1,0,0,1,1,0,1,2,3,1,1.0,8.0,9.0,2.0,1.0,5.0,6.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
177818,c_2,c_9.0,0,1,0,0,1,1,0,1,5,6,2,1.0,8.0,9.0,1.0,1.0,5.0,6.0,2.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
177822,c_2,c_9.0,0,1,0,0,1,1,0,1,3,4,1,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0.25,0.75,1.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,2.0
177823,c_7,c_9.0,0,1,0,0,1,1,0,1,7,8,1,1.0,7.0,8.0,1.0,1.0,5.0,6.0,2.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.125,0.875,1.0,7.0,8.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
177849,c_2,c_9.0,0,1,0,0,1,1,0,1,7,8,1,1.0,1.0,2.0,1.0,1.0,8.0,9.0,1.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.5,0.5,1.0,1.0,2.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0
177851,c_1,c_10.0,0,1,0,0,1,1,0,1,0,1,1,1.0,7.0,8.0,1.0,1.0,3.0,4.0,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.125,0.875,1.0,7.0,8.0,0.25,0.75,1.0,3.0,4.0
177854,c_4,c_9.0,0,1,0,0,1,1,0,1,5,6,2,1.0,4.0,5.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.2,0.8,0.5,2.0,2.5,1.0,0.0,1.0,0.0,1.0
177859,c_2,c_9.0,1,1,0,0,1,1,0,1,6,7,2,1.0,4.0,5.0,3.0,1.0,8.0,9.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
177871,c_5,c_9.0,0,0,0,1,1,1,0,1,9,10,2,1.0,8.0,9.0,3.0,1.0,8.0,9.0,2.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
177875,c_3,c_9.0,1,1,0,0,1,1,0,1,6,7,4,1.0,2.0,3.0,1.0,0.0,7.0,7.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.25,1.5,1.75,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.0,1.0,0.0,3.5,3.5
177878,c_1,c_9.0,0,1,0,0,1,1,0,1,2,3,1,1.0,6.0,7.0,2.0,1.0,3.0,4.0,4.0,0,0,0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.25,0.75,0.25,0.75,1.0
177879,c_3,c_9.0,1,1,0,0,1,1,0,1,3,4,1,0.0,3.0,3.0,2.0,1.0,4.0,5.0,1.0,0,1,0,0.25,0.75,1.0,3.0,4.0,0.0,1.0,0.0,1.5,1.5,0.2,0.8,1.0,4.0,5.0
177881,c_3,c_9.0,0,0,0,1,1,1,0,1,2,3,2,1.0,6.0,7.0,1.0,1.0,3.0,4.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.25,0.75,1.0,3.0,4.0
177886,c_2,c_9.0,1,1,0,0,1,1,0,1,8,9,2,1.0,1.0,2.0,1.0,0.0,8.0,8.0,3.0,0,0,1,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.5,0.5,1.0,1.0,2.0,0.0,1.0,0.0,2.6666666666666665,2.6666666666666665
177890,c_6,c_9.0,0,0,0,1,1,1,0,1,6,7,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0
177893,c_2,c_9.0,1,1,0,0,1,1,0,1,7,8,2,1.0,3.0,4.0,1.0,1.0,8.0,9.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.25,0.75,1.0,3.0,4.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
177901,c_5,c_9.0,0,0,0,1,1,1,0,1,7,8,2,1.0,7.0,8.0,2.0,1.0,5.0,6.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.5,3.5,4.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
177911,c_3,c_9.0,0,0,0,1,1,1,0,1,8,9,3,1.0,7.0,8.0,3.0,1.0,3.0,4.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333
177912,c_1,c_10.0,0,1,0,0,1,1,0,0,8,8,1,0.0,4.0,4.0,2.0,0.0,6.0,6.0,1.0,0,0,0,0.0,1.0,0.0,8.0,8.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,6.0,6.0
177915,c_1,c_9.0,1,1,0,0,1,1,0,1,7,8,2,1.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.5,0.5,1.0,1.0,2.0
177916,c_5,c_9.0,0,0,0,1,1,1,0,1,5,6,3,1.0,7.0,8.0,3.0,1.0,7.0,8.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
177930,c_3,c_9.0,0,1,0,0,1,1,0,1,7,8,4,1.0,6.0,7.0,5.0,1.0,6.0,7.0,3.0,0,0,0,0.125,0.875,0.25,1.75,2.0,0.14285714285714285,0.8571428571428571,0.2,1.2,1.4,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
177934,c_1,c_9.0,0,1,0,0,1,1,0,1,6,7,2,1.0,2.0,3.0,1.0,1.0,6.0,7.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
177950,c_2,c_9.0,1,1,0,0,1,1,0,1,8,9,2,1.0,3.0,4.0,1.0,1.0,7.0,8.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.25,0.75,1.0,3.0,4.0,0.125,0.875,0.5,3.5,4.0
177959,c_2,c_10.0,0,1,0,0,1,1,0,1,1,2,1,1.0,7.0,8.0,1.0,1.0,3.0,4.0,2.0,0,0,0,0.5,0.5,1.0,1.0,2.0,0.125,0.875,1.0,7.0,8.0,0.25,0.75,0.5,1.5,2.0
177967,c_1,c_10.0,0,1,0,0,1,1,0,1,6,7,2,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.5,0.5,1.0,1.0,2.0
177970,c_1,c_9.0,1,0,0,1,1,1,0,1,5,6,2,1.0,3.0,4.0,2.0,1.0,7.0,8.0,1.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.25,0.75,0.5,1.5,2.0,0.125,0.875,1.0,7.0,8.0
177974,c_2,c_9.0,1,1,0,0,1,1,0,1,8,9,2,1.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.25,0.75,0.5,1.5,2.0
177976,c_1,c_10.0,0,0,0,1,1,1,0,1,5,6,2,1.0,0.0,1.0,1.0,1.0,6.0,7.0,2.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,1.0,0.0,1.0,0.0,1.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
177979,c_2,c_9.0,1,1,0,0,1,1,0,1,8,9,1,1.0,6.0,7.0,1.0,1.0,7.0,8.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.125,0.875,0.5,3.5,4.0
177989,c_1,c_9.0,0,1,0,0,1,1,0,1,5,6,2,1.0,6.0,7.0,2.0,1.0,4.0,5.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667
177993,c_1,c_0.0,1,1,0,0,1,1,0,0,7,7,1,1.0,6.0,7.0,1.0,1.0,0.0,1.0,2.0,1,0,0,0.0,1.0,0.0,7.0,7.0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,1.0,0.0,0.5,0.0,0.5
178012,c_4,c_8.0,0,1,0,0,1,1,0,1,8,9,2,1.0,3.0,4.0,2.0,0.0,8.0,8.0,1.0,0,0,1,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.25,0.75,0.5,1.5,2.0,0.0,1.0,0.0,8.0,8.0
178013,c_6,c_9.0,0,1,0,0,1,1,0,1,3,4,1,1.0,1.0,2.0,1.0,1.0,7.0,8.0,1.0,0,0,0,0.25,0.75,1.0,3.0,4.0,0.5,0.5,1.0,1.0,2.0,0.125,0.875,1.0,7.0,8.0
178021,c_8,c_9.0,1,1,0,0,1,1,0,1,9,10,2,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0.1,0.9,0.5,4.5,5.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5
178024,c_5,c_9.0,1,1,0,0,1,1,0,1,2,3,2,1.0,9.0,10.0,2.0,1.0,4.0,5.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.1,0.9,0.5,4.5,5.0,0.2,0.8,1.0,4.0,5.0
178026,c_2,c_10.0,0,1,0,0,1,1,0,1,8,9,1,1.0,3.0,4.0,3.0,1.0,8.0,9.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
178029,c_9,c_7.0,1,1,0,0,1,1,0,0,8,8,2,1.0,6.0,7.0,1.0,1.0,8.0,9.0,2.0,1,0,0,0.0,1.0,0.0,4.0,4.0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
178031,c_9,c_9.0,0,1,0,0,1,1,0,1,4,5,1,1.0,0.0,1.0,1.0,1.0,7.0,8.0,1.0,0,0,0,0.2,0.8,1.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,0.125,0.875,1.0,7.0,8.0
178042,c_1,c_10.0,0,1,0,0,1,1,0,1,4,5,1,1.0,5.0,6.0,1.0,0.0,7.0,7.0,1.0,0,0,1,0.2,0.8,1.0,4.0,5.0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.0,1.0,0.0,7.0,7.0
178048,c_2,c_9.0,0,1,0,0,1,1,0,1,4,5,2,1.0,1.0,2.0,3.0,1.0,6.0,7.0,3.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
178057,c_1,c_10.0,1,0,0,1,1,1,0,1,3,4,1,1.0,1.0,2.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.25,0.75,1.0,3.0,4.0,0.5,0.5,0.5,0.5,1.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
178058,c_1,c_9.0,1,1,0,0,1,1,0,1,4,5,1,1.0,6.0,7.0,3.0,1.0,8.0,9.0,1.0,0,0,0,0.2,0.8,1.0,4.0,5.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0
178062,c_5,c_9.0,1,1,0,0,1,1,0,1,6,7,2,1.0,6.0,7.0,2.0,1.0,7.0,8.0,1.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.125,0.875,1.0,7.0,8.0
178064,c_2,c_9.0,1,1,0,0,1,1,0,1,8,9,1,1.0,9.0,10.0,2.0,1.0,5.0,6.0,1.0,0,0,0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.1,0.9,0.5,4.5,5.0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0
178066,c_1,c_9.0,1,1,0,0,1,1,0,1,2,3,2,1.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.2,0.8,1.0,4.0,5.0,0.25,0.75,1.0,3.0,4.0
178067,c_1,c_10.0,1,1,0,0,1,1,0,1,8,9,2,1.0,5.0,6.0,1.0,1.0,5.0,6.0,1.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0
178072,c_4,c_9.0,0,0,0,1,1,1,0,1,0,1,1,1.0,5.0,6.0,2.0,1.0,2.0,3.0,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0
178075,c_1,c_10.0,1,1,0,0,1,1,0,1,4,5,2,1.0,7.0,8.0,2.0,1.0,4.0,5.0,2.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.125,0.875,0.5,3.5,4.0,0.2,0.8,0.5,2.0,2.5
